framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,6144,32,8,128,1,bfloat16,bfloat16,0,0.86245330174764
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,6144,32,8,128,1,bfloat16,fp8,0,0.9435893694559733
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,6144,32,2,128,1,bfloat16,bfloat16,0,3.6381918589274087
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,6144,32,8,128,1,bfloat16,bfloat16,0,3.2842880884806314
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,6144,32,2,128,1,bfloat16,bfloat16,0,0.46851201852162677
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,6144,32,2,128,1,bfloat16,fp8,0,0.49340800444285077
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,6144,32,32,128,1,bfloat16,bfloat16,0,0.4707039992014567
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,6144,32,4,128,1,bfloat16,bfloat16,0,0.5215359926223755
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,6144,32,32,128,1,bfloat16,fp8,0,0.5506346623102824
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,6144,32,4,128,1,bfloat16,fp8,0,0.48159468173980713
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,6144,32,8,128,1,bfloat16,bfloat16,0,0.5208266576131185
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,6144,32,8,128,1,bfloat16,fp8,0,0.5101493199666342
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,6144,32,2,128,1,bfloat16,bfloat16,0,0.27856000264485675
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,6144,32,32,128,1,bfloat16,bfloat16,0,0.2611680030822754
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,6144,32,32,128,1,bfloat16,fp8,0,0.3353919982910156
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,6144,32,8,128,1,bfloat16,bfloat16,0,1.7121706008911133
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,6144,32,4,128,1,bfloat16,fp8,0,0.2707039912541707
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,6144,32,8,128,1,bfloat16,fp8,0,1.8619519869486492
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,6144,32,8,128,1,bfloat16,fp8,0,0.27847999334335327
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,6144,32,4,128,1,bfloat16,fp8,0,0.947808027267456
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,4096,32,2,128,1,bfloat16,fp8,0,3.245173454284668
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,4096,32,4,128,1,bfloat16,bfloat16,0,3.098730723063151
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,4096,32,4,128,1,bfloat16,fp8,0,3.337930679321289
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,4096,32,8,128,1,bfloat16,bfloat16,0,3.106405258178711
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,6144,32,4,128,1,bfloat16,bfloat16,0,0.2872426708539327
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,4096,32,32,128,1,bfloat16,bfloat16,0,1.634874661763509
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,4096,32,8,128,1,bfloat16,fp8,0,3.2421385447184243
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,4096,32,2,128,1,bfloat16,fp8,0,1.585744063059489
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,4096,32,32,128,1,bfloat16,fp8,0,1.8763945897420247
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,6144,32,8,128,1,bfloat16,bfloat16,0,0.2943146626154582
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,4096,32,4,128,1,bfloat16,bfloat16,0,1.8508639335632324
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,4096,32,8,128,1,bfloat16,bfloat16,0,1.5729866027832031
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,4096,32,8,128,1,bfloat16,fp8,0,1.7910240491231282
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,4096,32,32,128,1,bfloat16,bfloat16,0,0.8203252951304117
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,4096,32,2,128,1,bfloat16,bfloat16,0,0.8039573033650717
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,4096,32,2,128,1,bfloat16,fp8,0,0.8812266985575358
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,4096,32,32,128,1,bfloat16,fp8,0,1.0429013570149739
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,4096,32,4,128,1,bfloat16,bfloat16,0,0.9403786659240723
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,4096,32,8,128,1,bfloat16,bfloat16,0,0.8691573143005371
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,4096,32,8,128,1,bfloat16,fp8,0,0.906218687693278
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,6144,32,2,128,1,bfloat16,fp8,0,0.28828267256418866
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,4096,32,2,128,1,bfloat16,bfloat16,0,1.8508532842000325
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,4096,32,32,128,1,bfloat16,bfloat16,0,0.44521598021189374
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,4096,32,2,128,1,bfloat16,bfloat16,0,0.4250933329264323
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,4096,32,4,128,1,bfloat16,bfloat16,0,0.47993600368499756
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,4096,32,32,128,1,bfloat16,fp8,0,0.531493345896403
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,4096,32,8,128,1,bfloat16,bfloat16,0,0.42472533384958905
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,4096,32,8,128,1,bfloat16,fp8,0,0.4741599957148234
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,4096,32,4,128,1,bfloat16,fp8,0,1.7383839289347331
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,4096,32,32,128,1,bfloat16,bfloat16,0,0.24829334020614624
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,4096,32,2,128,1,bfloat16,fp8,0,0.25683732827504474
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,4096,32,32,128,1,bfloat16,fp8,0,0.3173546592394511
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,4096,32,4,128,1,bfloat16,bfloat16,0,0.23189866542816162
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,4096,32,4,128,1,bfloat16,fp8,0,0.24558399120966592
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,4096,32,8,128,1,bfloat16,bfloat16,0,0.2360693415006002
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,4096,32,8,128,1,bfloat16,fp8,0,0.2558880050977071
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,4096,32,4,128,1,bfloat16,fp8,0,0.8242986996968588
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,4096,32,2,128,1,bfloat16,bfloat16,0,0.1479680041472117
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,4096,32,32,128,1,bfloat16,bfloat16,0,0.1506186624368032
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,4096,32,2,128,1,bfloat16,fp8,0,0.14631999532381693
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,4096,32,4,128,1,bfloat16,bfloat16,0,0.13612799843152365
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,4096,32,32,128,1,bfloat16,fp8,0,0.21225599447886148
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,4096,32,8,128,1,bfloat16,bfloat16,0,0.13692800203959146
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,4096,32,8,128,1,bfloat16,fp8,0,0.15654399991035461
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,4096,32,2,128,1,bfloat16,fp8,0,0.46296000480651855
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,3072,32,2,128,1,bfloat16,bfloat16,0,1.857279936472575
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,3072,32,2,128,1,bfloat16,fp8,0,1.8869493802388508
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,3072,32,4,128,1,bfloat16,bfloat16,0,1.855845292409261
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,3072,32,4,128,1,bfloat16,fp8,0,2.0082027117411294
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,4096,32,2,128,1,bfloat16,bfloat16,0,0.24834134181340536
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,3072,32,8,128,1,bfloat16,bfloat16,0,1.864986737569173
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,3072,32,8,128,1,bfloat16,fp8,0,2.0302613576253257
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,3072,32,32,128,1,bfloat16,bfloat16,0,0.9662026564280192
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,3072,32,32,128,1,bfloat16,fp8,0,1.1673493385314941
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,3072,32,2,128,1,bfloat16,fp8,0,1.019173304239909
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,3072,32,4,128,1,bfloat16,bfloat16,0,0.9456693331400553
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,3072,32,4,128,1,bfloat16,fp8,0,0.9939839839935303
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,3072,32,8,128,1,bfloat16,bfloat16,0,1.1254826386769612
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,4096,32,4,128,1,bfloat16,fp8,0,0.1553600033124288
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,3072,32,8,128,1,bfloat16,fp8,0,1.0013813177744548
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,3072,32,32,128,1,bfloat16,bfloat16,0,0.4994773467381795
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,3072,32,2,128,1,bfloat16,bfloat16,0,0.5721333424250284
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,3072,32,4,128,1,bfloat16,bfloat16,0,0.5700426499048868
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,3072,32,2,128,1,bfloat16,fp8,0,0.5316533247629801
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,3072,32,4,128,1,bfloat16,fp8,0,0.5394239823023478
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,3072,32,8,128,1,bfloat16,bfloat16,0,0.5666400194168091
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,4096,32,4,128,1,bfloat16,fp8,0,0.4715253512064616
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,3072,32,32,128,1,bfloat16,bfloat16,0,0.2892533342043559
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,3072,32,4,128,1,bfloat16,bfloat16,0,0.2905760010083516
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,3072,32,2,128,1,bfloat16,fp8,0,0.28722665707270306
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,3072,32,32,128,1,bfloat16,fp8,0,0.36788801352183026
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,3072,32,8,128,1,bfloat16,bfloat16,0,0.28781867027282715
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,3072,32,2,128,1,bfloat16,bfloat16,0,1.10098663965861
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,3072,32,8,128,1,bfloat16,fp8,0,0.2861706614494324
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,3072,32,2,128,1,bfloat16,bfloat16,0,0.1586666703224182
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,3072,32,32,128,1,bfloat16,bfloat16,0,0.16660267114639282
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,3072,32,32,128,1,bfloat16,fp8,0,0.23677867650985718
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,3072,32,4,128,1,bfloat16,bfloat16,0,0.15920000274976095
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,3072,32,4,128,1,bfloat16,fp8,0,0.17019200325012207
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,3072,32,8,128,1,bfloat16,bfloat16,0,0.16223466396331787
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,3072,32,8,128,1,bfloat16,fp8,0,0.1803893248240153
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,3072,32,2,128,1,bfloat16,bfloat16,0,0.09418132901191711
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,3072,32,32,128,1,bfloat16,bfloat16,0,0.10149866342544556
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,3072,32,32,128,1,bfloat16,fp8,0,0.1704053282737732
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,3072,32,32,128,1,bfloat16,fp8,0,0.6169333457946777
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,3072,32,4,128,1,bfloat16,bfloat16,0,0.0950933297475179
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,3072,32,4,128,1,bfloat16,fp8,0,0.1035093367099762
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,3072,32,2,128,1,bfloat16,bfloat16,0,0.2659999926884969
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,3072,32,8,128,1,bfloat16,fp8,0,0.10945600271224976
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,3072,32,8,128,1,bfloat16,bfloat16,0,0.08897067109743755
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,3072,32,4,128,1,bfloat16,fp8,0,0.29543999830881756
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,2048,32,2,128,1,bfloat16,bfloat16,0,1.9347413380940754
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,2048,32,4,128,1,bfloat16,fp8,0,1.9128959973653157
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,2048,32,2,128,1,bfloat16,fp8,0,1.8697439829508464
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,3072,32,2,128,1,bfloat16,fp8,0,0.1548426647981008
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,2048,32,2,128,1,bfloat16,bfloat16,0,0.9299413363138834
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,3072,32,2,128,1,bfloat16,fp8,0,0.10059733192125957
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,2048,32,32,128,1,bfloat16,bfloat16,0,0.957039992014567
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,2048,32,32,128,1,bfloat16,fp8,0,1.230522632598877
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,2048,32,8,128,1,bfloat16,fp8,0,2.155717372894287
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,2048,32,2,128,1,bfloat16,fp8,0,0.9973973433176676
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,3072,32,8,128,1,bfloat16,fp8,0,0.5484746694564819
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,2048,32,4,128,1,bfloat16,bfloat16,0,0.9318133195241293
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,2048,32,4,128,1,bfloat16,fp8,0,1.0150720278422039
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,2048,32,8,128,1,bfloat16,bfloat16,0,0.9348586400349935
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,2048,32,2,128,1,bfloat16,bfloat16,0,0.5419466495513916
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,2048,32,8,128,1,bfloat16,fp8,0,1.0564746856689453
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,2048,32,32,128,1,bfloat16,fp8,0,0.6308159828186035
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,2048,32,32,128,1,bfloat16,bfloat16,0,0.49185065428415936
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,2048,32,4,128,1,bfloat16,bfloat16,0,0.5527093410491943
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,2048,32,2,128,1,bfloat16,fp8,0,0.5144319931666056
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,2048,32,4,128,1,bfloat16,bfloat16,0,1.8404213587443035
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,2048,32,4,128,1,bfloat16,fp8,0,0.5230453411738077
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,2048,32,8,128,1,bfloat16,bfloat16,0,0.4803839921951294
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,2048,32,2,128,1,bfloat16,bfloat16,0,0.28033600250879925
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,2048,32,8,128,1,bfloat16,fp8,0,0.5407146612803141
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,2048,32,2,128,1,bfloat16,fp8,0,0.2756426731745402
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,2048,32,32,128,1,bfloat16,bfloat16,0,0.28401599327723187
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,2048,32,4,128,1,bfloat16,bfloat16,0,0.2832159996032715
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,2048,32,4,128,1,bfloat16,fp8,0,0.2826506694157918
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,2048,32,8,128,1,bfloat16,bfloat16,0,0.2667199969291687
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,2048,32,32,128,1,bfloat16,fp8,0,0.35438934961954754
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,2048,32,8,128,1,bfloat16,bfloat16,0,1.9551893870035808
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,2048,32,2,128,1,bfloat16,bfloat16,0,0.14842666188875833
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,2048,32,8,128,1,bfloat16,fp8,0,0.28304533163706463
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,2048,32,2,128,1,bfloat16,fp8,0,0.15703999996185303
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,2048,32,4,128,1,bfloat16,bfloat16,0,0.14265599846839905
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,2048,32,4,128,1,bfloat16,fp8,0,0.16084266702334085
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,2048,32,32,128,1,bfloat16,bfloat16,0,0.15598932902018228
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,2048,32,32,128,1,bfloat16,fp8,0,0.23059199253718057
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,2048,32,8,128,1,bfloat16,bfloat16,0,0.15001599987347922
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,2048,32,2,128,1,bfloat16,bfloat16,0,0.08895466725031535
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,2048,32,4,128,1,bfloat16,bfloat16,0,0.08693866928418477
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,2048,32,4,128,1,bfloat16,fp8,0,0.09613333145777385
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,2048,32,8,128,1,bfloat16,bfloat16,0,0.09105599919954936
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,2048,32,32,128,1,bfloat16,bfloat16,0,0.09098133444786072
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,2048,32,8,128,1,bfloat16,fp8,0,0.10452799995740254
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,2048,32,2,128,1,bfloat16,bfloat16,0,0.05756799876689911
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,2048,32,2,128,1,bfloat16,fp8,0,0.058320000767707825
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,2048,32,4,128,1,bfloat16,bfloat16,0,0.058058664202690125
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,2048,32,32,128,1,bfloat16,bfloat16,0,0.05816533168156942
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,2048,32,32,128,1,bfloat16,fp8,0,0.12172266840934753
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,2048,32,4,128,1,bfloat16,fp8,0,0.06132266422112783
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,2048,32,8,128,1,bfloat16,bfloat16,0,0.05755199988683065
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,2048,32,8,128,1,bfloat16,fp8,0,0.06779199838638306
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,1536,32,4,128,1,bfloat16,bfloat16,0,1.195024013519287
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,1536,32,4,128,1,bfloat16,fp8,0,1.2252106666564941
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,1536,32,2,128,1,bfloat16,bfloat16,0,1.2727093696594238
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,2048,32,8,128,1,bfloat16,fp8,0,0.16505600015322366
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,1536,32,8,128,1,bfloat16,fp8,0,1.307381312052409
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,2048,32,2,128,1,bfloat16,fp8,0,0.09296000003814697
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,1536,32,2,128,1,bfloat16,bfloat16,0,0.5841013193130493
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,1536,32,8,128,1,bfloat16,bfloat16,0,1.1533866723378499
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,1536,32,4,128,1,bfloat16,bfloat16,0,0.5844000180562338
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,1536,32,4,128,1,bfloat16,fp8,0,0.6115306615829468
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,1536,32,8,128,1,bfloat16,bfloat16,0,0.587440013885498
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,1536,32,8,128,1,bfloat16,fp8,0,0.64083198706309
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,1536,32,32,128,1,bfloat16,bfloat16,0,0.34036266803741455
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,1536,32,2,128,1,bfloat16,bfloat16,0,0.3386346499125163
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,1536,32,2,128,1,bfloat16,fp8,0,0.3327466646830241
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,1536,32,4,128,1,bfloat16,bfloat16,0,0.33842666943868
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,1536,32,4,128,1,bfloat16,fp8,0,0.3370293378829956
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,1536,32,8,128,1,bfloat16,bfloat16,0,0.3052213390668233
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,1536,32,32,128,1,bfloat16,bfloat16,0,0.6076159874598185
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,1536,32,8,128,1,bfloat16,fp8,0,0.35022401809692383
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,1536,32,32,128,1,bfloat16,bfloat16,0,0.18382932742436728
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,1536,32,32,128,1,bfloat16,fp8,0,0.25473066171010333
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,1536,32,2,128,1,bfloat16,fp8,0,0.6237279971440634
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,1536,32,32,128,1,bfloat16,fp8,0,0.8280320167541504
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,1536,32,4,128,1,bfloat16,bfloat16,0,0.177946666876475
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,1536,32,8,128,1,bfloat16,bfloat16,0,0.17846399545669556
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,1536,32,2,128,1,bfloat16,fp8,0,0.185754656791687
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,1536,32,4,128,1,bfloat16,fp8,0,0.18780267238616943
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,1536,32,8,128,1,bfloat16,fp8,0,0.18819733460744223
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,1536,32,2,128,1,bfloat16,bfloat16,0,0.09986666838328044
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,1536,32,2,128,1,bfloat16,fp8,0,0.10602666934331258
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,1536,32,32,128,1,bfloat16,fp8,0,0.4294559955596924
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,1536,32,32,128,1,bfloat16,bfloat16,0,0.1069653332233429
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,1536,32,4,128,1,bfloat16,bfloat16,0,0.10106133421262105
