framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,256,1,8,4,128,1,bfloat16,fp8,0,0.03770666569471359
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,128,32,40,4,128,1,bfloat16,fp8,0,0.03979199876387914
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,8192,4,4,256,1,bfloat16,bfloat16,0,2.0073599815368652
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,2,16,16,16,256,1,bfloat16,fp8,0,0.013023999830087027
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,8192,64,8,256,1,bfloat16,bfloat16,0,0.7864533265431722
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,256,128,12,2,128,1,bfloat16,fp8,0,0.07733866572380066
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,256,16,8,1,256,1,bfloat16,fp8,0,0.024143998821576435
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,8,2048,24,8,128,1,bfloat16,fp8,0,0.26343466838200885
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,256,32,16,2,256,1,bfloat16,fp8,0,0.042223999897638954
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,16,1024,16,8,128,1,bfloat16,fp8,0,0.22054932514826456
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,32,16,40,8,256,1,bfloat16,bfloat16,0,0.019952000429232914
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,1,1,48,8,128,1,bfloat16,fp8,0,0.009935999910036722
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,16,128,40,8,256,1,bfloat16,fp8,0,0.02733866622050603
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,2048,32,8,256,1,bfloat16,bfloat16,0,0.1360160013039907
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,256,64,16,8,128,1,bfloat16,bfloat16,0,0.10682132840156555
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,2,16384,1,1,128,1,bfloat16,bfloat16,0,0.5979946851730347
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,128,32,48,48,256,1,bfloat16,fp8,0,0.3433866500854492
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,4096,64,8,128,1,bfloat16,fp8,0,0.20356800158818564
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,8,6144,40,1,256,1,bfloat16,fp8,0,0.08691733082135518
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,64,512,2,2,128,1,bfloat16,bfloat16,0,0.08009600142637889
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,16,256,4,4,256,1,bfloat16,fp8,0,0.033013333876927696
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,2,12288,8,8,256,1,bfloat16,fp8,0,8.244127909342447
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,12288,8,8,256,1,bfloat16,fp8,0,16.13217035929362
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,64,1024,24,24,256,1,bfloat16,fp8,0,6.060661315917969
