framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,8,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2582495927810669
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,8,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2556864023208618
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,8,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.023395200073719025
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,8,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.025148800015449523
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,8,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2594592094421387
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,8,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2579744100570679
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,8,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.023043200373649597
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,8,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.28047358989715576
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,8,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.024646399915218352
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,8,16,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.24913599491119384
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,8,16,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.021635200083255767
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,8,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.023350399732589722
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,8,16,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2620928049087524
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,8,16,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.02672959864139557
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2608799934387207
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,16,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.023647999763488768
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16,32,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.26013119220733644
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,16,32,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.028118398785591126
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2562527894973755
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,16,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.024899199604988098
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.26331520080566406
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,16,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.02510719895362854
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.27112319469451907
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,16,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.026396799087524413
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.26141440868377686
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.26445119380950927
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,16,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.02698880136013031
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,16,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.024864000082015992
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,16,32,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2589472055435181
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,16,32,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.02324160039424896
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32,64,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.26197760105133056
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2664448022842407
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,32,64,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.031113600730895995
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,32,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.02733440101146698
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2583679914474487
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,32,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.02812480032444
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2608864068984985
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,32,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.0282943993806839
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.26759359836578367
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,32,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.02919999957084656
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2585184097290039
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,32,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.030063998699188233
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.25801920890808105
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,32,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.028016000986099243
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,32,64,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2609119892120361
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,32,64,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.02693440020084381
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,64,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.26070079803466795
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,64,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.26013760566711425
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,64,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.03790079951286316
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,64,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.03364799916744232
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,64,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2601759910583496
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,64,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.03538880050182343
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,64,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.26619839668273926
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,64,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.035062399506568906
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,64,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.26730239391326904
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,64,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.25972158908843995
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,64,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.03657920062541962
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,64,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.03792639970779419
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,64,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2653984069824219
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,64,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03502399921417236
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,64,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.25690879821777346
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,64,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.03341119885444641
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,128,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.26209919452667235
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,128,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.04624640047550201
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,128,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.250383996963501
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,128,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.035094401240348815
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,128,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.26326398849487304
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,128,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.03948479890823364
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,128,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.262608003616333
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,128,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.03951039910316467
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,128,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.26141440868377686
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,128,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.03495680093765259
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,128,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2598367929458618
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,128,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.052179199457168576
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,128,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2708575963973999
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,128,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.05175679922103882
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,128,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2659199953079224
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,128,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03866879940032959
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,256,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2589407920837402
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,256,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2617023944854736
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,256,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.03999040126800537
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,256,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.08157119750976563
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,256,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.26685760021209715
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,256,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.055155199766159055
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,256,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2649440050125122
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,256,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.054028797149658206
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,256,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.26546239852905273
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,256,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.039961600303649904
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,256,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.26137280464172363
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,256,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.08007680177688599
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,256,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.27388479709625246
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,256,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.09099199771881103
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,256,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.26561279296875
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,256,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.05435519814491272
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,512,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2740511894226074
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,512,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.14347200393676757
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,512,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.26398720741271975
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,512,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.05982080101966858
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,512,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.27727999687194826
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,512,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.08624320030212403
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,512,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.27364799976348875
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,512,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.08593279719352723
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,512,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.27388479709625246
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,512,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.05756800174713135
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,512,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.26866559982299804
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,512,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.1541440010070801
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,512,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.27104640007019043
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,512,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.29062399864196775
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,512,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0871616005897522
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,512,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.17259520292282104
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1024,2048,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.28843839168548585
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,1024,2048,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.27595839500427244
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1024,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2906719923019409
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1024,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2840800046920776
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,1024,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.1006432056427002
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,1024,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.16955840587615967
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1024,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.28740479946136477
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,1024,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.1690559983253479
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1024,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2812096118927002
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,1024,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.0908352017402649
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1024,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2890336036682129
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,1024,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.30029120445251467
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1024,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2900223970413208
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,1024,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.17422720193862914
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,1024,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2957727909088135
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,1024,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.3393471956253052
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2048,4096,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.3333888053894043
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,2048,4096,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.530463981628418
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2048,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.33487040996551515
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,2048,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.3263040065765381
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2048,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.33044478893280027
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2048,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.3372864007949829
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,2048,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.20199038982391357
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,2048,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.32527999877929686
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2048,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.33773438930511473
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2048,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.3357088088989258
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,2048,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.5745791912078857
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,2048,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.3355391979217529
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2048,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.3448800086975098
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,2048,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.3354176044464111
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,2048,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.17321280241012574
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,2048,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.6564191818237305
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,4096,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.44103360176086426
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,4096,8192,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.4546720027923584
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,4096,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.4505983829498291
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,4096,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6295423984527588
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,4096,8192,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,1.031007957458496
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,4096,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.44437441825866697
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,chunk_gated_delta_rule,context,2,4096,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.39189438819885253
vLLM,0.20.0,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,2,4096,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.44921278953552246
