framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,8192,64,4,128,1,bfloat16,fp8,0,0.7827946345011393
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,8192,64,8,128,1,bfloat16,bfloat16,0,0.7072160243988037
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,8192,64,64,128,1,bfloat16,fp8,0,0.8473813533782959
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,8192,64,8,128,1,bfloat16,fp8,0,2.7378133138020835
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,16,6144,64,4,128,1,bfloat16,fp8,0,5.786389032999675
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,16,6144,64,4,128,1,bfloat16,bfloat16,0,5.730469385782878
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,16,6144,64,8,128,1,bfloat16,bfloat16,0,5.752325057983398
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,6144,64,4,128,1,bfloat16,bfloat16,0,3.4947147369384766
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,6144,64,64,128,1,bfloat16,bfloat16,0,3.0643040339152017
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,16,6144,64,8,128,1,bfloat16,fp8,0,5.879525502522786
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,6144,64,64,128,1,bfloat16,fp8,0,3.4493385950724282
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,8192,64,8,128,1,bfloat16,fp8,0,0.7426453431447347
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,6144,64,4,128,1,bfloat16,fp8,0,3.0665438969930015
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,6144,64,8,128,1,bfloat16,bfloat16,0,3.093695958455404
