framework,version,device,op_name,kernel_source,model,architecture,mla_dtype,kv_cache_dtype,gemm_type,num_heads,batch_size,isl,tp_size,step,latency
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,128,32,1,1,0,1.1853
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,128,64,1,1,0,1.1870
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,128,128,1,1,0,1.2277
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,128,256,1,1,0,1.2233
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,64,1,1,1,0,1.1743
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,64,2,1,1,0,1.2452
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,64,4,1,1,0,1.1723
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,64,8,1,1,0,1.2284
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,64,16,1,1,0,1.2429
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,64,32,1,1,0,1.1850
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,64,64,1,1,0,1.2447
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,64,128,1,1,0,1.1810
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,64,256,1,1,0,1.1804
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,32,1,1,1,0,1.2509
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,32,2,1,1,0,1.2915
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,32,4,1,1,0,1.2778
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,32,8,1,1,0,1.2332
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,32,16,1,1,0,1.2366
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,32,32,1,1,0,1.2681
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,32,64,1,1,0,1.2590
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,32,128,1,1,0,1.2162
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,32,256,1,1,0,1.2586
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,16,1,1,1,0,1.2551
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,16,2,1,1,0,1.2711
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,16,4,1,1,0,1.1932
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,16,8,1,1,0,1.2476
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,16,16,1,1,0,1.2165
